0.0000 1.1599
0.0077 1.1599
0.0153 1.1599
0.0230 1.1599
0.0307 1.1599
0.0383 1.1599
0.0460 1.1599
0.0537 1.1599
0.0613 1.1599
0.0690 1.1599
0.0767 1.1599
0.0843 1.1599
0.0920 1.1599
0.0997 1.1599
0.1073 1.1599
0.1150 1.1599
0.1227 1.1599
0.1304 1.1599
0.1380 1.1599
0.1457 1.1600
0.1534 1.1600
0.1610 1.1600
0.1687 1.1600
0.1764 1.1600
0.1840 1.1600
0.1917 1.1600
0.1994 1.1600
0.2070 1.1600
0.2147 1.1600
0.2224 1.1600
0.2300 1.1600
0.2377 1.1600
0.2454 1.1600
0.2530 1.1600
0.2607 1.1600
0.2684 1.1600
0.2760 1.1600
0.2837 1.1600
0.2914 1.1600
0.2990 1.1600
0.3067 1.1600
0.3144 1.1600
0.3220 1.1600
0.3297 1.1600
0.3374 1.1600
0.3451 1.1600
0.3527 1.1601
0.3604 1.1601
0.3681 1.1601
0.3757 1.1601
0.3834 1.1601
0.3911 1.1601
0.3987 1.1601
0.4064 1.1601
0.4141 1.1601
0.4217 1.1601
0.4294 1.1601
0.4371 1.1601
0.4447 1.1601
0.4524 1.1601
0.4601 1.1601
0.4677 1.1601
0.4754 1.1601
0.4831 1.1602
0.4907 1.1602
0.4984 1.1602
0.5061 1.1602
0.5137 1.1602
0.5214 1.1602
0.5291 1.1602
0.5367 1.1602
0.5444 1.1602
0.5521 1.1602
0.5597 1.1602
0.5674 1.1602
0.5751 1.1603
0.5828 1.1603
0.5904 1.1603
0.5981 1.1603
0.6058 1.1603
0.6134 1.1603
0.6211 1.1603
0.6288 1.1603
0.6364 1.1603
0.6441 1.1603
0.6518 1.1603
0.6594 1.1604
0.6671 1.1604
0.6748 1.1604
0.6824 1.1604
0.6901 1.1604
0.6978 1.1604
0.7054 1.1604
0.7131 1.1604
0.7208 1.1604
0.7284 1.1604
0.7361 1.1605
0.7438 1.1605
0.7514 1.1605
0.7591 1.1605
0.7668 1.1605
0.7744 1.1605
0.7821 1.1605
0.7898 1.1605
0.7974 1.1605
0.8051 1.1606
0.8128 1.1606
0.8205 1.1606
0.8281 1.1606
0.8358 1.1606
0.8435 1.1606
0.8511 1.1606
0.8588 1.1606
0.8665 1.1607
0.8741 1.1607
0.8818 1.1607
0.8895 1.1607
0.8971 1.1607
0.9048 1.1607
0.9125 1.1607
0.9201 1.1608
0.9278 1.1608
0.9355 1.1608
0.9431 1.1608
0.9508 1.1608
0.9585 1.1608
0.9661 1.1608
0.9738 1.1609
0.9815 1.1609
0.9891 1.1609
0.9968 1.1609
1.0045 1.1609
1.0121 1.1609
1.0198 1.1609
1.0275 1.1610
1.0352 1.1610
1.0428 1.1610
1.0505 1.1610
1.0582 1.1610
1.0658 1.1610
1.0735 1.1611
1.0812 1.1611
1.0888 1.1611
1.0965 1.1611
1.1042 1.1611
1.1118 1.1611
1.1195 1.1612
1.1272 1.1612
1.1348 1.1612
1.1425 1.1612
1.1502 1.1612
1.1578 1.1612
1.1655 1.1613
1.1732 1.1613
1.1808 1.1613
1.1885 1.1613
1.1962 1.1613
1.2038 1.1613
1.2115 1.1614
1.2192 1.1614
1.2268 1.1614
1.2345 1.1614
1.2422 1.1614
1.2498 1.1615
1.2575 1.1615
1.2652 1.1615
1.2729 1.1615
1.2805 1.1615
1.2882 1.1616
1.2959 1.1616
1.3035 1.1616
1.3112 1.1616
1.3189 1.1616
1.3265 1.1617
1.3342 1.1617
1.3419 1.1617
1.3495 1.1617
1.3572 1.1617
1.3649 1.1618
1.3725 1.1618
1.3802 1.1618
1.3879 1.1618
1.3955 1.1618
1.4032 1.1619
1.4109 1.1619
1.4185 1.1619
1.4262 1.1619
1.4339 1.1620
1.4415 1.1620
1.4492 1.1620
1.4569 1.1620
1.4645 1.1620
1.4722 1.1621
1.4799 1.1621
1.4876 1.1621
1.4952 1.1621
1.5029 1.1622
1.5106 1.1622
1.5182 1.1622
1.5259 1.1622
1.5336 1.1622
1.5412 1.1623
1.5489 1.1623
1.5566 1.1623
1.5642 1.1623
1.5719 1.1624
1.5796 1.1624
1.5872 1.1624
1.5949 1.1624
1.6026 1.1625
1.6102 1.1625
1.6179 1.1625
1.6256 1.1625
1.6332 1.1626
1.6409 1.1626
1.6486 1.1626
1.6562 1.1626
1.6639 1.1627
1.6716 1.1627
1.6792 1.1627
1.6869 1.1627
1.6946 1.1628
1.7022 1.1628
1.7099 1.1628
1.7176 1.1629
1.7253 1.1629
1.7329 1.1629
1.7406 1.1629
1.7483 1.1630
1.7559 1.1630
1.7636 1.1630
1.7713 1.1630
1.7789 1.1631
1.7866 1.1631
1.7943 1.1631
1.8019 1.1632
1.8096 1.1632
1.8173 1.1632
1.8249 1.1632
1.8326 1.1633
1.8403 1.1633
1.8479 1.1633
1.8556 1.1634
1.8633 1.1634
1.8709 1.1634
1.8786 1.1634
1.8863 1.1635
1.8939 1.1635
1.9016 1.1635
1.9093 1.1636
1.9169 1.1636
1.9246 1.1636
1.9323 1.1637
1.9400 1.1637
1.9476 1.1637
1.9553 1.1637
1.9630 1.1638
1.9706 1.1638
1.9783 1.1638
1.9860 1.1639
1.9936 1.1639
2.0013 1.1639
2.0090 1.1640
2.0166 1.1640
2.0243 1.1640
2.0320 1.1641
2.0396 1.1641
2.0473 1.1641
2.0550 1.1642
2.0626 1.1642
2.0703 1.1642
2.0780 1.1643
2.0856 1.1643
2.0933 1.1643
2.1010 1.1644
2.1086 1.1644
2.1163 1.1644
2.1240 1.1645
2.1316 1.1645
2.1393 1.1645
2.1470 1.1646
2.1546 1.1646
2.1623 1.1646
2.1700 1.1647
2.1777 1.1647
2.1853 1.1647
2.1930 1.1648
2.2007 1.1648
2.2083 1.1648
2.2160 1.1649
2.2237 1.1649
2.2313 1.1650
2.2390 1.1650
2.2467 1.1650
2.2543 1.1651
2.2620 1.1651
2.2697 1.1651
2.2773 1.1652
2.2850 1.1652
2.2927 1.1652
2.3003 1.1653
2.3080 1.1653
2.3157 1.1654
2.3233 1.1654
2.3310 1.1654
2.3387 1.1655
2.3463 1.1655
2.3540 1.1655
2.3617 1.1656
2.3693 1.1656
2.3770 1.1657
2.3847 1.1657
2.3923 1.1657
2.4000 1.1658
2.4077 1.1658
2.4154 1.1659
2.4230 1.1659
2.4307 1.1659
2.4384 1.1660
2.4460 1.1660
2.4537 1.1661
2.4614 1.1661
2.4690 1.1661
2.4767 1.1662
2.4844 1.1662
2.4920 1.1663
2.4997 1.1663
2.5074 1.1663
2.5150 1.1664
2.5227 1.1664
2.5304 1.1665
2.5380 1.1665
2.5457 1.1666
2.5534 1.1666
2.5610 1.1666
2.5687 1.1667
2.5764 1.1667
2.5840 1.1668
2.5917 1.1668
2.5994 1.1669
2.6070 1.1669
2.6147 1.1669
2.6224 1.1670
2.6301 1.1670
2.6377 1.1671
2.6454 1.1671
2.6531 1.1672
2.6607 1.1672
2.6684 1.1672
2.6761 1.1673
2.6837 1.1673
2.6914 1.1674
2.6991 1.1674
2.7067 1.1675
2.7144 1.1675
2.7221 1.1676
2.7297 1.1676
2.7374 1.1677
2.7451 1.1677
2.7527 1.1677
2.7604 1.1678
2.7681 1.1678
2.7757 1.1679
2.7834 1.1679
2.7911 1.1680
2.7987 1.1680
2.8064 1.1681
2.8141 1.1681
2.8217 1.1682
2.8294 1.1682
2.8371 1.1683
2.8447 1.1683
2.8524 1.1684
2.8601 1.1684
2.8678 1.1685
2.8754 1.1685
2.8831 1.1686
2.8908 1.1686
2.8984 1.1687
2.9061 1.1687
2.9138 1.1688
2.9214 1.1688
2.9291 1.1689
2.9368 1.1689
2.9444 1.1690
2.9521 1.1690
2.9598 1.1691
2.9674 1.1691
2.9751 1.1692
2.9828 1.1692
2.9904 1.1693
2.9981 1.1693
3.0058 1.1694
3.0134 1.1694
3.0211 1.1695
3.0288 1.1695
3.0364 1.1696
3.0441 1.1696
3.0518 1.1697
3.0594 1.1697
3.0671 1.1698
3.0748 1.1699
3.0825 1.1699
3.0901 1.1700
3.0978 1.1700
3.1055 1.1701
3.1131 1.1701
3.1208 1.1702
3.1285 1.1702
3.1361 1.1703
3.1438 1.1703
3.1515 1.1704
3.1591 1.1705
3.1668 1.1705
3.1745 1.1706
3.1821 1.1706
3.1898 1.1707
3.1975 1.1707
3.2051 1.1708
3.2128 1.1708
3.2205 1.1709
3.2281 1.1710
3.2358 1.1710
3.2435 1.1711
3.2511 1.1711
3.2588 1.1712
3.2665 1.1713
3.2741 1.1713
3.2818 1.1714
3.2895 1.1714
3.2971 1.1715
3.3048 1.1715
3.3125 1.1716
3.3202 1.1717
3.3278 1.1717
3.3355 1.1718
3.3432 1.1718
3.3508 1.1719
3.3585 1.1720
3.3662 1.1720
3.3738 1.1721
3.3815 1.1721
3.3892 1.1722
3.3968 1.1723
3.4045 1.1723
3.4122 1.1724
3.4198 1.1725
3.4275 1.1725
